_MEMBER_gene_name,_LogP_gene_name,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
1,-2.9241183579018197,GO:0019725,M1,1,0,GO Biological Processes,19,cellular homeostasis,19_GO:0042592 homeostatic process,-2.9241183579018197,4.3078236130867715,4.271278953472787,30284,703,70,7,10.0,3.585685828003181,785|1906|4088|6338|7037|7222|9531,CACNB4|EDN1|SMAD3|SCNN1B|TFRC|TRPC3|BAG3,-0.7307570285417256,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.923861741162449,GO:0055080,M1,1,0,GO Biological Processes,19,monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2.923861741162449,5.069866071428572,4.470493308382345,30284,512,70,6,8.571428571428571,3.345943107252114,785|1906|3791|6338|7037|7222,CACNB4|EDN1|KDR|SCNN1B|TFRC|TRPC3,-0.7307570285417256,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.8034054397095383,GO:0015318,M1,1,0,GO Molecular Functions,21,inorganic molecular entity transmembrane transporter activity,,-2.8034054397095383,4.103523035230352,4.108451487517434,30284,738,70,7,10.0,3.585685828003181,785|3773|6338|6506|6566|7222|57657,CACNB4|KCNJ16|SCNN1B|SLC1A2|SLC16A1|TRPC3|HCN3,-0.6505274888390569,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.7969452766789864,GO:0034702,M1,1,0,GO Cellular Components,20,monoatomic ion channel complex,,-2.7969452766789864,5.910226385636222,4.549043977154662,30284,366,70,5,7.142857142857143,3.0781843120404813,785|3773|6338|7222|57657,CACNB4|KCNJ16|SCNN1B|TRPC3|HCN3,-0.6505274888390569,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.702263891572727,GO:0015075,M1,1,0,GO Molecular Functions,21,monoatomic ion transmembrane transporter activity,,-2.702263891572727,3.938101430429129,3.9723994819946182,30284,769,70,7,10.0,3.585685828003181,785|3773|6338|6506|6566|7222|57657,CACNB4|KCNJ16|SCNN1B|SLC1A2|SLC16A1|TRPC3|HCN3,-0.5934800646520396,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.683653775896667,GO:0055074,M1,1,0,GO Biological Processes,19,calcium ion homeostasis,19_GO:0042592 homeostatic process,-2.683653775896667,7.459113300492611,4.75362108555981,30284,232,70,4,5.714285714285714,2.7743094641577843,785|1906|3791|7222,CACNB4|EDN1|KDR|TRPC3,-0.5774637824222024,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.6675915113812962,GO:0098660,M1,1,0,GO Biological Processes,19,inorganic ion transmembrane transport,19_GO:0051179 localization,-2.6675915113812962,3.882564102564103,3.9258181762199498,30284,780,70,7,10.0,3.585685828003181,785|1906|3773|6338|6566|7222|57657,CACNB4|EDN1|KCNJ16|SCNN1B|SLC16A1|TRPC3|HCN3,-0.5664048662111304,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.602709549679759,GO:0055082,M1,1,0,GO Biological Processes,19,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-2.602709549679759,4.377354854251988,3.9979373466161334,30284,593,70,6,8.571428571428571,3.345943107252114,785|1906|4088|6338|7037|7222,CACNB4|EDN1|SMAD3|SCNN1B|TFRC|TRPC3,-0.5235481893658726,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.481586093204359,GO:0030003,M1,1,0,GO Biological Processes,19,intracellular monoatomic cation homeostasis,19_GO:0042592 homeostatic process,-2.481586093204359,4.995710986473112,4.030908403516071,30284,433,70,5,7.142857142857143,3.0781843120404813,785|1906|6338|7037|7222,CACNB4|EDN1|SCNN1B|TFRC|TRPC3,-0.4477047143520215,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.443620859067092,GO:0006873,M1,1,0,GO Biological Processes,19,intracellular monoatomic ion homeostasis,19_GO:0042592 homeostatic process,-2.443620859067092,4.8939883645766,3.9695033883889996,30284,442,70,5,7.142857142857143,3.0781843120404813,785|1906|6338|7037|7222,CACNB4|EDN1|SCNN1B|TFRC|TRPC3,-0.4286705660658232,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.418816617770459,GO:0005216,M1,1,0,GO Molecular Functions,21,monoatomic ion channel activity,,-2.418816617770459,4.828443877551021,3.929482406216708,30284,448,70,5,7.142857142857143,3.0781843120404813,785|3773|6338|7222|57657,CACNB4|KCNJ16|SCNN1B|TRPC3|HCN3,-0.4178943378611879,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.409696232715524,GO:0099094,M1,1,0,GO Molecular Functions,21,ligand-gated monoatomic cation channel activity,,-2.409696232715524,9.54327731092437,4.806279915647873,30284,136,70,3,4.285714285714286,2.420755730972851,3773|6338|7222,KCNJ16|SCNN1B|TRPC3,-0.4109075992566811,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.358498735243845,GO:0042391,M1,1,0,GO Biological Processes,19,regulation of membrane potential,19_GO:0065007 biological regulation,-2.358498735243845,4.672014810243752,3.832464795257403,30284,463,70,5,7.142857142857143,3.0781843120404813,785|1906|3791|30845|57657,CACNB4|EDN1|KDR|EHD3|HCN3,-0.37601636839659763,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.3488187114822736,GO:0022843,M1,1,0,GO Molecular Functions,21,voltage-gated monoatomic cation channel activity,,-2.3488187114822736,9.076123876123876,4.659469978446027,30284,143,70,3,4.285714285714286,2.420755730972851,785|3773|57657,CACNB4|KCNJ16|HCN3,-0.37507394807421207,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.208484531416337,GO:1902495,M1,1,0,GO Cellular Components,20,transmembrane transporter complex,,-2.208484531416337,4.300482817381426,3.592826010675322,30284,503,70,5,7.142857142857143,3.0781843120404813,785|3773|6338|7222|57657,CACNB4|KCNJ16|SCNN1B|TRPC3|HCN3,-0.27001958101980483,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.183717231195052,GO:0015267,M1,1,0,GO Molecular Functions,21,channel activity,,-2.183717231195052,4.241456582633053,3.5534569695841998,30284,510,70,5,7.142857142857143,3.0781843120404813,785|3773|6338|7222|57657,CACNB4|KCNJ16|SCNN1B|TRPC3|HCN3,-0.25441760622738546,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.183717231195052,GO:0022803,M1,1,0,GO Molecular Functions,21,passive transmembrane transporter activity,,-2.183717231195052,4.241456582633053,3.5534569695841998,30284,510,70,5,7.142857142857143,3.0781843120404813,785|3773|6338|7222|57657,CACNB4|KCNJ16|SCNN1B|TRPC3|HCN3,-0.25441760622738546,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.120433779948155,GO:0005244,M1,1,0,GO Molecular Functions,21,voltage-gated monoatomic ion channel activity,,-2.120433779948155,7.502229562345169,4.128260709805395,30284,173,70,3,4.285714285714286,2.420755730972851,785|3773|57657,CACNB4|KCNJ16|HCN3,-0.2157699356833926,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.1151803119598083,GO:1990351,M1,1,0,GO Cellular Components,20,transporter complex,,-2.1151803119598083,4.081401617250674,3.444751655113794,30284,530,70,5,7.142857142857143,3.0781843120404813,785|3773|6338|7222|57657,CACNB4|KCNJ16|SCNN1B|TRPC3|HCN3,-0.212110210701603,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.1067917033951793,GO:0022832,M1,1,0,GO Molecular Functions,21,voltage-gated channel activity,,-2.1067917033951793,7.416489795918368,4.097441127539834,30284,175,70,3,4.285714285714286,2.420755730972851,785|3773|57657,CACNB4|KCNJ16|HCN3,-0.2100387241606666,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.075035370694027,GO:0034765,M1,1,0,GO Biological Processes,19,regulation of monoatomic ion transmembrane transport,19_GO:0051179 localization,-2.075035370694027,5.015983436853002,3.6109973625768053,30284,345,70,4,5.714285714285714,2.7743094641577843,785|1906|3773|7222,CACNB4|EDN1|KCNJ16|TRPC3,-0.18450894230014592,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.0347314040790994,GO:0015276,M1,1,0,GO Molecular Functions,21,ligand-gated monoatomic ion channel activity,,-2.0347314040790994,6.977880184331798,3.9362186541372717,30284,186,70,3,4.285714285714286,2.420755730972851,3773|6338|7222,KCNJ16|SCNN1B|TRPC3,-0.15338055251413046,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-2.022140396267825,GO:0022834,M1,1,0,GO Molecular Functions,21,ligand-gated channel activity,,-2.022140396267825,6.903647416413374,3.9083126973736797,30284,188,70,3,4.285714285714286,2.420755730972851,3773|6338|7222,KCNJ16|SCNN1B|TRPC3,-0.14530564586781985,0,3,0,0,-5.573482302315454,23.012158054711247,
1,-5.3659988664799565,GO:0035239,M1,1,0,GO Biological Processes,19,tube morphogenesis,19_GO:0032502 developmental process,-5.3659988664799565,6.233841086867024,6.713857831814764,30284,694,70,10,14.285714285714286,4.182428884065143,1906|2908|3791|4088|4851|5787|6926|8323|81575|221395,EDN1|NR3C1|KDR|SMAD3|NOTCH1|PTPRB|TBX3|FZD6|APOLD1|ADGRF5,-1.9298561051729388,0,4,1,1,-5.3659988664799565,43.26285714285714,
1,-5.065226573246956,GO:0060562,M1,1,0,GO Biological Processes,19,epithelial tube morphogenesis,19_GO:0032502 developmental process,-5.065226573246956,9.583544303797469,7.382877631780353,30284,316,70,7,10.0,3.585685828003181,1906|2908|3791|4088|4851|6926|8323,EDN1|NR3C1|KDR|SMAD3|NOTCH1|TBX3|FZD6,-1.6952068338748099,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.645438390084296,GO:0010611,M1,1,0,GO Biological Processes,19,regulation of cardiac muscle hypertrophy,19_GO:0032501 multicellular organismal process,-4.645438390084296,24.37344064386318,9.490721981210427,30284,71,70,4,5.714285714285714,2.7743094641577843,1906|4088|4851|7222,EDN1|SMAD3|NOTCH1|TRPC3,-1.6237667687751918,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.574274016722842,GO:0014743,M1,1,0,GO Biological Processes,19,regulation of muscle hypertrophy,19_GO:0032501 multicellular organismal process,-4.574274016722842,23.385328185328184,9.280007322764865,30284,74,70,4,5.714285714285714,2.7743094641577843,1906|4088|4851|7222,EDN1|SMAD3|NOTCH1|TRPC3,-1.6152525101354864,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.5422360285495635,GO:0090257,M1,1,0,GO Biological Processes,19,regulation of muscle system process,19_GO:0032501 multicellular organismal process,-4.5422360285495635,10.139732142857143,7.068619476438491,30284,256,70,6,8.571428571428571,3.345943107252114,1906|4088|4851|7222|30845|143872,EDN1|SMAD3|NOTCH1|TRPC3|EHD3|ARHGAP42,-1.6044821143588415,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.3573163628221,GO:0035050,M1,1,0,GO Biological Processes,19,embryonic heart tube development,19_GO:0032502 developmental process,-4.3573163628221,20.601360544217687,8.658980158499899,30284,84,70,4,5.714285714285714,2.7743094641577843,1906|4088|4851|6926,EDN1|SMAD3|NOTCH1|TBX3,-1.503071773909313,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.338067978076412,GO:0030878,M1,1,0,GO Biological Processes,19,thyroid gland development,19_GO:0032502 developmental process,-4.338067978076412,43.26285714285714,11.147370497762688,30284,30,70,3,4.285714285714286,2.420755730972851,1906|4088|7067,EDN1|SMAD3|THRA,-1.503071773909313,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.299697060713902,GO:0090596,M1,1,0,GO Biological Processes,19,sensory organ morphogenesis,19_GO:0032502 developmental process,-4.299697060713902,9.17233720343261,6.648382323337096,30284,283,70,6,8.571428571428571,3.345943107252114,1906|3791|4124|4851|6926|8323,EDN1|KDR|MAN2A1|NOTCH1|TBX3|FZD6,-1.4868301167872353,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.220369735888241,GO:0044057,M1,1,0,GO Biological Processes,19,regulation of system process,19_GO:0032501 multicellular organismal process,-4.220369735888241,5.92641878669276,5.786339116182996,30284,584,70,8,11.428571428571429,3.8027150037068127,1392|1906|4088|4851|7067|7222|30845|143872,CRH|EDN1|SMAD3|NOTCH1|THRA|TRPC3|EHD3|ARHGAP42,-1.4374394883565669,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.095548259481326,GO:0043502,M1,1,0,GO Biological Processes,19,regulation of muscle adaptation,19_GO:0032501 multicellular organismal process,-4.095548259481326,17.658309037900874,7.95033675334977,30284,98,70,4,5.714285714285714,2.7743094641577843,1906|4088|4851|7222,EDN1|SMAD3|NOTCH1|TRPC3,-1.3795648015802653,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.0639036656599945,GO:0048568,M1,1,0,GO Biological Processes,19,embryonic organ development,19_GO:0032502 developmental process,-4.0639036656599945,6.6704845814977975,5.859571115365792,30284,454,70,7,10.0,3.585685828003181,2|1906|3791|4088|4851|6926|8323,A2M|EDN1|KDR|SMAD3|NOTCH1|TBX3|FZD6,-1.3767378508420336,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.063778773955031,GO:0030324,M1,1,0,GO Biological Processes,19,lung development,19_GO:0032502 developmental process,-4.063778773955031,11.2079940784604,6.847706053979978,30284,193,70,5,7.142857142857143,3.0781843120404813,1392|3791|4124|4851|7067,CRH|KDR|MAN2A1|NOTCH1|THRA,-1.3767378508420336,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.0218656840487235,GO:0030323,M1,1,0,GO Biological Processes,19,respiratory tube development,19_GO:0032502 developmental process,-4.0218656840487235,10.980420594633793,6.76451820031166,30284,197,70,5,7.142857142857143,3.0781843120404813,1392|3791|4124|4851|7067,CRH|KDR|MAN2A1|NOTCH1|THRA,-1.3587824874410834,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-4.0167739983644575,GO:0002009,M1,1,0,GO Biological Processes,19,morphogenesis of an epithelium,19_GO:0032502 developmental process,-4.0167739983644575,6.554978354978355,5.791343591702655,30284,462,70,7,10.0,3.585685828003181,1906|2908|3791|4088|4851|6926|8323,EDN1|NR3C1|KDR|SMAD3|NOTCH1|TBX3|FZD6,-1.3587824874410834,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.811978945402685,GO:0046660,M1,1,0,GO Biological Processes,19,female sex differentiation,19_GO:0022414 reproductive process,-3.811978945402685,14.918226600985221,7.229096026661943,30284,116,70,4,5.714285714285714,2.7743094641577843,2|3791|4851|6926,A2M|KDR|NOTCH1|TBX3,-1.1871038888597807,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.797537509005949,GO:0060541,M1,1,0,GO Biological Processes,19,respiratory system development,19_GO:0032502 developmental process,-3.797537509005949,9.832467532467533,6.328697891304744,30284,220,70,5,7.142857142857143,3.0781843120404813,1392|3791|4124|4851|7067,CRH|KDR|MAN2A1|NOTCH1|THRA,-1.1825806303077768,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.6306995072782047,GO:0001568,M1,1,0,GO Biological Processes,19,blood vessel development,19_GO:0032502 developmental process,-3.6306995072782047,5.671161048689139,5.241991834955218,30284,534,70,7,10.0,3.585685828003181,1906|3791|4851|5787|6926|81575|221395,EDN1|KDR|NOTCH1|PTPRB|TBX3|APOLD1|ADGRF5,-1.0767965939900104,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.571881435412975,GO:0001889,M1,1,0,GO Biological Processes,19,liver development,19_GO:0032502 developmental process,-3.571881435412975,12.914285714285715,6.653054903382272,30284,134,70,4,5.714285714285714,2.7743094641577843,4088|4124|4851|6926,SMAD3|MAN2A1|NOTCH1|TBX3,-1.0521926226558822,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.5456850669718323,GO:0072132,M1,1,0,GO Biological Processes,19,mesenchyme morphogenesis,19_GO:0032502 developmental process,-3.5456850669718323,23.597922077922078,8.073880497393292,30284,55,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-1.0389612313791075,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.535244706896461,GO:0061008,M1,1,0,GO Biological Processes,19,hepaticobiliary system development,19_GO:0032502 developmental process,-3.535244706896461,12.631491136600626,6.567770717286421,30284,137,70,4,5.714285714285714,2.7743094641577843,4088|4124|4851|6926,SMAD3|MAN2A1|NOTCH1|TBX3,-1.0352880801220368,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.524666053663344,GO:0001944,M1,1,0,GO Biological Processes,19,vasculature development,19_GO:0032502 developmental process,-3.524666053663344,5.446762589928058,5.09381125673279,30284,556,70,7,10.0,3.585685828003181,1906|3791|4851|5787|6926|81575|221395,EDN1|KDR|NOTCH1|PTPRB|TBX3|APOLD1|ADGRF5,-1.0352880801220368,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.5112956286891865,GO:0048754,M1,1,0,GO Biological Processes,19,branching morphogenesis of an epithelial tube,19_GO:0032502 developmental process,-3.5112956286891865,12.449743062692702,6.512381784716798,30284,139,70,4,5.714285714285714,2.7743094641577843,1906|3791|4851|6926,EDN1|KDR|NOTCH1|TBX3,-1.0352880801220368,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.477380533330023,GO:0010656,M1,1,0,GO Biological Processes,19,negative regulation of muscle cell apoptotic process,19_GO:0048519 negative regulation of biological process,-3.477380533330023,22.377339901477832,7.8437126695330885,30284,58,70,3,4.285714285714286,2.420755730972851,1906|4851|9531,EDN1|NOTCH1|BAG3,-1.018961377311853,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.455434430544496,GO:0006939,M1,1,0,GO Biological Processes,19,smooth muscle contraction,19_GO:0032501 multicellular organismal process,-3.455434430544496,21.99806295399516,7.770812683162672,30284,59,70,3,4.285714285714286,2.420755730972851,1906|6338|6926,EDN1|SCNN1B|TBX3,-1.008296284936015,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.4338758545968484,GO:0042733,M1,1,0,GO Biological Processes,19,embryonic digit morphogenesis,19_GO:0032502 developmental process,-3.4338758545968484,21.63142857142857,7.699691261536771,30284,60,70,3,4.285714285714286,2.420755730972851,4851|6926|8323,NOTCH1|TBX3|FZD6,-0.9922701975883285,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.4189527262125745,GO:0048729,M1,1,0,GO Biological Processes,19,tissue morphogenesis,19_GO:0032502 developmental process,-3.4189527262125745,5.230397236614853,4.947092253028333,30284,579,70,7,10.0,3.585685828003181,1906|2908|3791|4088|4851|6926|8323,EDN1|NR3C1|KDR|SMAD3|NOTCH1|TBX3|FZD6,-0.9828099649055568,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.351265540526816,GO:0001947,M1,1,0,GO Biological Processes,19,heart looping,19_GO:0032502 developmental process,-3.351265540526816,20.279464285714287,7.431595702645969,30284,64,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-0.9414517179421474,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.288294838325939,GO:0007423,M1,1,0,GO Biological Processes,19,sensory organ development,19_GO:0032502 developmental process,-3.288294838325939,4.972742200328407,4.767031503550611,30284,609,70,7,10.0,3.585685828003181,1906|3791|4088|4124|4851|6926|8323,EDN1|KDR|SMAD3|MAN2A1|NOTCH1|TBX3|FZD6,-0.8932536840222404,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.2593448615526808,GO:0048514,M1,1,0,GO Biological Processes,19,blood vessel morphogenesis,19_GO:0032502 developmental process,-3.2593448615526808,5.886103012633625,4.9751368351030685,30284,441,70,6,8.571428571428571,3.345943107252114,1906|3791|4851|5787|81575|221395,EDN1|KDR|NOTCH1|PTPRB|APOLD1|ADGRF5,-0.8837585661147697,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.255331827058768,GO:0061371,M1,1,0,GO Biological Processes,19,determination of heart left/right asymmetry,19_GO:0032502 developmental process,-3.255331827058768,18.80993788819876,7.128858701314923,30284,69,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-0.8837585661147697,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.237025775375403,GO:0003143,M1,1,0,GO Biological Processes,19,embryonic heart tube morphogenesis,19_GO:0032502 developmental process,-3.237025775375403,18.54122448979592,7.072112653366715,30284,70,70,3,4.285714285714286,2.420755730972851,4088|4851|6926,SMAD3|NOTCH1|TBX3,-0.8800642601160101,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.2189934614729165,GO:0048844,M1,1,0,GO Biological Processes,19,artery morphogenesis,19_GO:0032502 developmental process,-3.2189934614729165,18.280080482897386,7.016529666084,30284,71,70,3,4.285714285714286,2.420755730972851,1906|4851|221395,EDN1|NOTCH1|ADGRF5,-0.8792650739568797,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.200654468577644,GO:0061138,M1,1,0,GO Biological Processes,19,morphogenesis of a branching epithelium,19_GO:0032502 developmental process,-3.200654468577644,10.300680272108844,5.818553976244083,30284,168,70,4,5.714285714285714,2.7743094641577843,1906|3791|4851|6926,EDN1|KDR|NOTCH1|TBX3,-0.8700218920406002,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.180512275806174,GO:0048562,M1,1,0,GO Biological Processes,19,embryonic organ morphogenesis,19_GO:0032502 developmental process,-3.180512275806174,7.210476190476191,5.203374685088857,30284,300,70,5,7.142857142857143,3.0781843120404813,1906|4088|4851|6926|8323,EDN1|SMAD3|NOTCH1|TBX3|FZD6,-0.862468826577151,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.097782548567429,GO:0001763,M1,1,0,GO Biological Processes,19,morphogenesis of a branching structure,19_GO:0032502 developmental process,-3.097782548567429,9.667677573822825,5.598275968640823,30284,179,70,4,5.714285714285714,2.7743094641577843,1906|3791|4851|6926,EDN1|KDR|NOTCH1|TBX3,-0.8192476406220793,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.0906009812723974,GO:0043009,M1,1,0,GO Biological Processes,19,chordate embryonic development,19_GO:0032502 developmental process,-3.0906009812723974,4.602431610942249,4.496934255152124,30284,658,70,7,10.0,3.585685828003181,1906|4088|4124|4851|6926|8323|221395,EDN1|SMAD3|MAN2A1|NOTCH1|TBX3|FZD6|ADGRF5,-0.8158262222003546,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.052164562198332,GO:0003151,M1,1,0,GO Biological Processes,19,outflow tract morphogenesis,19_GO:0032502 developmental process,-3.052164562198332,16.023280423280426,6.516683033929625,30284,81,70,3,4.285714285714286,2.420755730972851,1906|4851|6926,EDN1|NOTCH1|TBX3,-0.7921130599469958,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.0100807025606238,GO:0048863,M1,1,0,GO Biological Processes,19,stem cell differentiation,19_GO:0032502 developmental process,-3.0100807025606238,9.156160241874527,5.413944928665388,30284,189,70,4,5.714285714285714,2.7743094641577843,2|1906|4851|6926,A2M|EDN1|NOTCH1|TBX3,-0.765211121717574,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-3.007533857008479,GO:0009792,M1,1,0,GO Biological Processes,19,embryo development ending in birth or egg hatching,19_GO:0032502 developmental process,-3.007533857008479,4.453529411764706,4.384163816673824,30284,680,70,7,10.0,3.585685828003181,1906|4088|4124|4851|6926|8323|221395,EDN1|SMAD3|MAN2A1|NOTCH1|TBX3|FZD6|ADGRF5,-0.765211121717574,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.9622275929798887,GO:0001837,M1,1,0,GO Biological Processes,19,epithelial to mesenchymal transition,19_GO:0032502 developmental process,-2.9622275929798887,14.918226600985223,6.257573876746799,30284,87,70,3,4.285714285714286,2.420755730972851,1906|4851|6926,EDN1|NOTCH1|TBX3,-0.7468464856480131,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.898726124158255,GO:0001525,M1,1,0,GO Biological Processes,19,angiogenesis,19_GO:0032502 developmental process,-2.898726124158255,6.233841086867024,4.719820548969085,30284,347,70,5,7.142857142857143,3.0781843120404813,1906|3791|4851|5787|81575,EDN1|KDR|NOTCH1|PTPRB|APOLD1,-0.7148294133243557,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.838983539195692,GO:0010660,M1,1,0,GO Biological Processes,19,regulation of muscle cell apoptotic process,19_GO:0050789 regulation of biological process,-2.838983539195692,13.519642857142857,5.9136380803209025,30284,96,70,3,4.285714285714286,2.420755730972851,1906|4851|9531,EDN1|NOTCH1|BAG3,-0.6677146113726498,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.826055114948351,GO:0008585,M1,1,0,GO Biological Processes,19,female gonad development,19_GO:0022414 reproductive process,-2.826055114948351,13.380265095729014,5.8782789288589194,30284,97,70,3,4.285714285714286,2.420755730972851,2|3791|4851,A2M|KDR|NOTCH1,-0.6629136257050711,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.7982348705981073,GO:0043235,M1,1,0,GO Cellular Components,20,receptor complex,,-2.7982348705981073,4.789246178176068,4.284614327600277,30284,542,70,6,8.571428571428571,3.345943107252114,3791|4088|4851|5787|7037|81793,KDR|SMAD3|NOTCH1|PTPRB|TFRC|TLR10,-0.6505274888390569,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.7757262986208104,GO:0046545,M1,1,0,GO Biological Processes,19,development of primary female sexual characteristics,19_GO:0022414 reproductive process,-2.7757262986208104,12.850353606789252,5.741893731241772,30284,101,70,3,4.285714285714286,2.420755730972851,2|3791|4851,A2M|KDR|NOTCH1,-0.641697912489838,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.7661317034489517,GO:0046903,M1,1,0,GO Biological Processes,19,secretion,19_GO:0051179 localization,-2.7661317034489517,4.719584415584416,4.237341353372321,30284,550,70,6,8.571428571428571,3.345943107252114,785|1906|4851|6338|6926|81575,CACNB4|EDN1|NOTCH1|SCNN1B|TBX3|APOLD1,-0.6364313105984601,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.739357335983591,GO:0060840,M1,1,0,GO Biological Processes,19,artery development,19_GO:0032502 developmental process,-2.739357335983591,12.47967032967033,5.644569490911743,30284,104,70,3,4.285714285714286,2.420755730972851,1906|4851|221395,EDN1|NOTCH1|ADGRF5,-0.614968435732328,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.7274831472408207,GO:0022612,M1,1,0,GO Biological Processes,19,gland morphogenesis,19_GO:0032502 developmental process,-2.7274831472408207,12.360816326530612,5.613013947647126,30284,105,70,3,4.285714285714286,2.420755730972851,2908|4851|6926,NR3C1|NOTCH1|TBX3,-0.6057343431557658,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.7041640069269803,GO:0043583,M1,1,0,GO Biological Processes,19,ear development,19_GO:0032502 developmental process,-2.7041640069269803,7.5568309419837805,4.793996548756262,30284,229,70,4,5.714285714285714,2.7743094641577843,1906|4851|6926|8323,EDN1|NOTCH1|TBX3|FZD6,-0.5934800646520396,0,4,0,0,-5.3659988664799565,43.26285714285714,
1,-2.6586891149593064,GO:0090100,M1,1,0,GO Biological Processes,19,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0048518 positive regulation of biological process,-2.6586891149593064,11.692664092664094,5.432284698559787,30284,111,70,3,4.285714285714286,2.420755730972851,3791|4088|4851,KDR|SMAD3|NOTCH1,-0.5600056149429448,0,4,0,0,-5.3659988664799565,43.26285714285714,
